method,feat,seq_id,-xent@16,acc 8/16,acc 1/16
median,bioclim_cand,31,-0.8171184,0.92,0.19
median,bioclim_cand,32,-0.86526906,0.8202247,0.2247191
median,bioclim_cand,33,-0.7187327,0.8186813,0.31318682
median,bioclim_cand,34,-0.6228071,0.94055945,0.4055944
median,bioclim_cand,35,-0.8861815,0.79518074,0.19879518
median,bioclim_cand,36,-1.0019684,0.6526316,0.12631579
median,bioclim_cand,37,-0.9894284,0.5323741,0.02877698
median,bioclim_cand,38,-0.99930334,0.5691383,0.08016032
median,bioclim_cand,39,-0.9997609,0.44444445,0.07936508
median,bioclim_cand,40,-0.99926704,0.51,0.064
median,bioclim_cand,41,-1.0001476,0.49285713,0.071428575
median,bioclim_cand,42,-0.9997807,0.5116279,0.0503876
median,bioclim_cand,43,-0.8993581,0.7569444,0.20833333
median,bioclim_cand,44,-0.8912852,0.71666664,0.2
median,bioclim_cand,45,-0.955387,0.65384614,0.14835165
median,bioclim_cand,46,-0.965337,0.7285714,0.08095238
median,bioclim_cand,47,-0.9522125,0.72431076,0.06265664
median,bioclim_cand,48,-0.99890286,0.57297295,0.06486487
median,bioclim_cand,49,-0.9720595,0.55494505,0.19505495
median,bioclim_cand,50,-0.9617404,0.6368159,0.1517413
median,bioclim_cand,51,-0.9433476,0.7034483,0.17586207
median,bioclim_cand,52,-0.9590244,0.705,0.1025
median,bioclim_cand,53,-0.9976325,0.54545456,0.03305785
median,bioclim_cand,54,-0.6708236,0.88,0.36
median,bioclim_cand,55,-0.6847692,0.892,0.392
median,bioclim_cand,56,-0.76363856,0.824,0.318
median,bioclim_cand,57,-0.6926279,0.866,0.388
median,bioclim_cand,58,-0.6392782,0.91,0.344
median,bioclim_cand,59,-0.7491672,0.9066667,0.41333333
median,bioclim_cand,60,-0.58809435,0.9437751,0.3253012
median,bioclim_cand,61,-0.6314114,0.93939394,0.28787878
median,bioclim_cand,62,-0.6119801,0.95620435,0.35766423
median,bioclim_cand,63,-0.5920377,0.94409937,0.3416149
median,bioclim_cand,64,-0.79469895,0.76428574,0.30714285
median,bioclim_cand,65,-0.7230107,0.9464286,0.21428572
median,bioclim_cand,66,-0.6365851,0.8101266,0.44936708
median,bioclim_cand,67,-0.7662682,0.93650794,0.17460318
median,bioclim_cand,68,-0.7291678,0.9758065,0.16935484
median,bioclim_cand,69,-0.8043068,0.834,0.328
median,bioclim_cand,70,-0.7512174,0.90262175,0.5168539
median,bioclim_cand,71,-0.94920766,0.7619048,0.2154195
median,bioclim_cand,72,-0.62353504,0.94311374,0.38922155
median,bioclim_cand,73,-0.84914184,0.83532935,0.16766468
median,bioclim_cand,74,-0.57185656,0.98203593,0.26347306
median,bioclim_cand,75,-0.99916494,0.47940075,0.07116105
median,bioclim_cand,76,-0.9974068,0.4959514,0.07489879
median,bioclim_cand,77,-0.9987966,0.48351648,0.04945055
median,bioclim_cand,78,-0.9968408,0.43065694,0.0729927
median,bioclim_cand,79,-1.0036317,0.5050505,0.09090909
median,bioclim_cand,80,-0.99743736,0.5436893,0.03883495
median,bioclim_cand,81,-0.99906874,0.468,0.068
median,bioclim_cand,82,-0.9981829,0.518,0.05
median,bioclim_cand,83,-0.98336816,0.58549225,0.09326425
median,bioclim_cand,84,-0.76023436,0.88596493,0.27631578
median,bioclim_cand,85,-0.9734142,0.6944444,0.2013889
median,bioclim_cand,86,-0.6475971,0.9453125,0.5078125
median,bioclim_cand,87,-1.0897559,0.54347825,0.1521739
median,bioclim_cand,88,-1.0537163,0.622093,0.15116279
median,bioclim_cand,89,-0.8616289,0.8863636,0.14393939
median,bioclim_cand,90,-1.199084,0.63414633,0.08130081
median,bioclim_cand,91,-0.66289824,0.82051283,0.34871796
median,bioclim_cand,92,-0.92552644,0.6925208,0.17728531
median,bioclim_cand,93,-0.9586925,0.6942675,0.0955414
median,bioclim_cand,94,-0.99430716,0.58285713,0.05142857
median,bioclim_cand,95,-0.98243225,0.5804878,0.07804878
median,bioclim_cand,96,-1.0061054,0.6068966,0.089655176
median,bioclim_cand,97,-0.9977594,0.6666667,0.075
median,bioclim_cand,98,-0.9822548,0.6,0.10285714
median,bioclim_cand,99,-1.003777,0.4864865,0.12530713
median,bioclim_cand,100,-1.0136138,0.5568182,0.07954545
median,bioclim_cand,101,-1.0038856,0.5683453,0.09352518
median,bioclim_cand,102,-0.667847,0.9076923,0.4076923
median,bioclim_cand,103,-0.64802015,0.8304348,0.4173913
median,bioclim_cand,104,-0.66277015,0.9366197,0.35211268
median,bioclim_cand,105,-0.70271695,0.8195122,0.3512195
median,bioclim_cand,106,-0.7382872,0.8787879,0.32575756
median,bioclim_cand,107,-0.6027337,0.7815126,0.49579832
median,bioclim_cand,108,-0.6593929,0.88921285,0.393586
median,bioclim_cand,109,-0.64971787,0.8283753,0.44851258
median,bioclim_cand,110,-0.80889434,0.8208955,0.31343284
median,bioclim_cand,111,-0.644291,0.829932,0.40816328
median,bioclim_cand,112,-0.68375456,0.8637993,0.37634408
median,bioclim_cand,113,-0.8383661,0.854,0.254
median,bioclim_cand,114,-0.8176058,0.862,0.218
median,bioclim_cand,115,-0.8347395,0.8138298,0.25
median,bioclim_cand,116,-0.9157621,0.7326203,0.20855615
median,bioclim_cand,117,-0.89051443,0.7364341,0.1744186
median,bioclim_cand,118,-0.9253415,0.70666665,0.2
median,bioclim_cand,119,-0.9136626,0.7530488,0.17682926
median,bioclim_cand,120,-0.95321506,0.72156864,0.15686275
median,bioclim_cand,121,-0.9585233,0.650641,0.10576923
median,bioclim_cand,122,-0.8571605,0.8363636,0.2969697
median,bioclim_cand,123,-0.92549276,0.7815126,0.15126051
median,bioclim_cand,124,-0.93038005,0.75206614,0.14876033
median,bioclim_cand,125,-0.96429366,0.6451613,0.14838709
median,bioclim_cand,126,-0.96868837,0.67479676,0.10569106
median,bioclim_cand,127,-0.85632443,0.82941175,0.27058825
median,bioclim_cand,128,-0.6609222,0.9126984,0.26984128
median,bioclim_cand,129,-0.78713477,0.83815026,0.28323698
median,bioclim_cand,130,-0.9360752,0.7327935,0.12955466
median,bioclim_cand,131,-0.80671203,0.786,0.266
median,bioclim_cand,132,-0.8777807,0.7692308,0.16923077
median,bioclim_cand,133,-0.72024196,0.8581081,0.4054054
median,bioclim_cand,134,-0.54834235,0.93247586,0.45980707
median,bioclim_cand,135,-0.6514623,0.9121622,0.40765765
median,bioclim_cand,136,-0.54090416,0.93,0.49
median,bioclim_cand,137,-0.35031903,0.9787234,0.7659575
median,bioclim_cand,138,-0.71693903,0.9164678,0.33890215
median,bioclim_cand,139,-0.95783675,0.658,0.164
median,bioclim_cand,140,-0.93445396,0.74,0.152
median,bioclim_cand,141,-0.9297727,0.71339566,0.13395639
median,bioclim_cand,142,-0.9817533,0.6262136,0.08737864
median,bioclim_cand,143,-1.0062405,0.62222224,0.08148148
median,bioclim_cand,144,-0.9273558,0.7479675,0.1300813
median,bioclim_cand,145,-0.9548772,0.6956522,0.13768116
median,bioclim_cand,146,-0.99518037,0.6008065,0.076612905
median,bioclim_cand,147,-0.9880178,0.5928571,0.092857145
median,bioclim_cand,148,-0.95404017,0.652,0.152
median,bioclim_cand,149,-0.9867769,0.626,0.102
median,bioclim_cand,150,-0.9611352,0.647343,0.123188406
permute,bioclim_cand[1],0,-0.6657443,0.8720173,0.38611713
permute,bioclim_cand[1],1,-0.76437056,0.8,0.3531915
permute,bioclim_cand[1],2,-0.68090624,0.9206349,0.43650794
permute,bioclim_cand[1],3,-0.9036366,0.6965812,0.19017094
permute,bioclim_cand[1],4,-0.8511263,0.7754237,0.16949153
permute,bioclim_cand[1],5,-0.8238709,0.7909836,0.19262294
permute,bioclim_cand[1],6,-0.87730265,0.7909836,0.12295082
permute,bioclim_cand[1],7,-0.87483865,0.8032787,0.1762295
permute,bioclim_cand[1],8,-0.83005524,0.72680414,0.20103092
permute,bioclim_cand[1],9,-0.8484718,0.68333334,0.2
permute,bioclim_cand[1],10,-0.84375983,0.79079497,0.21338913
permute,bioclim_cand[1],11,-0.54716414,0.95053005,0.39575973
permute,bioclim_cand[1],12,-0.9230832,0.72839504,0.16460906
permute,bioclim_cand[1],13,-0.93451005,0.68,0.068
permute,bioclim_cand[1],14,-0.9057441,0.784,0.184
permute,bioclim_cand[1],15,-0.8890369,0.75418997,0.20111732
permute,bioclim_cand[1],16,-0.85620695,0.7121662,0.2908012
permute,bioclim_cand[1],17,-0.7638562,0.9067358,0.24352331
permute,bioclim_cand[1],18,-0.9084443,0.79310346,0.1954023
permute,bioclim_cand[1],19,-0.913055,0.76293105,0.19827586
permute,bioclim_cand[1],20,-0.9014929,0.7741117,0.14720812
permute,bioclim_cand[1],21,-0.98164266,0.698,0.13
permute,bioclim_cand[1],22,-0.9438625,0.76363635,0.14545454
permute,bioclim_cand[1],23,-0.9555416,0.6896552,0.13793103
permute,bioclim_cand[1],24,-0.8704341,0.86752135,0.0982906
permute,bioclim_cand[1],25,-0.91753113,0.74349445,0.14498141
permute,bioclim_cand[1],26,-0.98315454,0.73743016,0.12011173
permute,bioclim_cand[1],27,-0.8754167,0.8578199,0.12796208
permute,bioclim_cand[1],28,-0.82043713,0.8181818,0.24475524
permute,bioclim_cand[1],29,-0.6383287,0.9291553,0.39237058
permute,bioclim_cand[1],30,-0.78945667,0.834,0.28
permute,bioclim_cand[1],31,-0.80384463,0.95,0.19
permute,bioclim_cand[1],32,-0.84429854,0.83707863,0.21348314
permute,bioclim_cand[1],33,-0.7180719,0.8296703,0.2857143
permute,bioclim_cand[1],34,-0.6315021,0.93356645,0.37062937
permute,bioclim_cand[1],35,-0.8660828,0.813253,0.18674698
permute,bioclim_cand[1],36,-1.0041724,0.63684213,0.110526316
permute,bioclim_cand[1],37,-0.98902804,0.53956836,0.02877698
permute,bioclim_cand[1],38,-0.99974537,0.55711424,0.078156315
permute,bioclim_cand[1],39,-0.99975044,0.43650794,0.07936508
permute,bioclim_cand[1],40,-0.9992232,0.51,0.06
permute,bioclim_cand[1],41,-1.0001553,0.4857143,0.071428575
permute,bioclim_cand[1],42,-0.9997237,0.48449612,0.0503876
permute,bioclim_cand[1],43,-0.9023068,0.7569444,0.1736111
permute,bioclim_cand[1],44,-0.8885625,0.75,0.19166666
permute,bioclim_cand[1],45,-0.9598518,0.65384614,0.1456044
permute,bioclim_cand[1],46,-0.9637345,0.72380954,0.07619048
permute,bioclim_cand[1],47,-0.94926053,0.7318296,0.055137843
permute,bioclim_cand[1],48,-1.0094266,0.5783784,0.043243244
permute,bioclim_cand[1],49,-0.96830094,0.58516484,0.20054945
permute,bioclim_cand[1],50,-0.95972794,0.6368159,0.17661692
permute,bioclim_cand[1],51,-0.94227356,0.6827586,0.17931035
permute,bioclim_cand[1],52,-0.96145093,0.72,0.0975
permute,bioclim_cand[1],53,-0.98279494,0.57024795,0.10743801
permute,bioclim_cand[1],54,-0.6707919,0.878,0.386
permute,bioclim_cand[1],55,-0.66118294,0.902,0.43
permute,bioclim_cand[1],56,-0.75832105,0.834,0.322
permute,bioclim_cand[1],57,-0.6822513,0.874,0.392
permute,bioclim_cand[1],58,-0.63770735,0.912,0.332
permute,bioclim_cand[1],59,-0.7319663,0.88,0.49333334
permute,bioclim_cand[1],60,-0.5794146,0.935743,0.32128513
permute,bioclim_cand[1],61,-0.62216634,0.9469697,0.31060606
permute,bioclim_cand[1],62,-0.60728717,0.94160587,0.2919708
permute,bioclim_cand[1],63,-0.5920402,0.9503106,0.32919255
permute,bioclim_cand[1],64,-0.7790547,0.74285716,0.35
permute,bioclim_cand[1],65,-0.68251866,0.9678571,0.25714287
permute,bioclim_cand[1],66,-0.58790374,0.886076,0.48101267
permute,bioclim_cand[1],67,-0.6974131,0.96825397,0.34920636
permute,bioclim_cand[1],68,-0.6782382,1.0,0.3548387
permute,bioclim_cand[1],69,-0.80358213,0.832,0.318
permute,bioclim_cand[1],70,-0.7467141,0.8951311,0.52059925
permute,bioclim_cand[1],71,-0.94492835,0.75736964,0.2154195
permute,bioclim_cand[1],72,-0.61178976,0.9461078,0.4011976
permute,bioclim_cand[1],73,-0.8348229,0.8473054,0.19461077
permute,bioclim_cand[1],74,-0.57361615,0.98802394,0.26347306
permute,bioclim_cand[1],75,-0.99900424,0.47565544,0.06741573
permute,bioclim_cand[1],76,-0.9977157,0.4959514,0.06275304
permute,bioclim_cand[1],77,-0.9992972,0.4945055,0.04945055
permute,bioclim_cand[1],78,-0.9969172,0.4379562,0.0729927
permute,bioclim_cand[1],79,-1.0026282,0.5117845,0.09427609
permute,bioclim_cand[1],80,-0.997535,0.50970876,0.029126214
permute,bioclim_cand[1],81,-0.9989224,0.48,0.068
permute,bioclim_cand[1],82,-0.99799615,0.53,0.054
permute,bioclim_cand[1],83,-0.9833223,0.60103625,0.09326425
permute,bioclim_cand[1],84,-0.76670164,0.877193,0.24561404
permute,bioclim_cand[1],85,-0.96143764,0.7083333,0.19444445
permute,bioclim_cand[1],86,-0.643346,0.921875,0.515625
permute,bioclim_cand[1],87,-1.0589987,0.5507246,0.18115942
permute,bioclim_cand[1],88,-1.0397716,0.6395349,0.15116279
permute,bioclim_cand[1],89,-0.81785935,0.8787879,0.28030303
permute,bioclim_cand[1],90,-1.2009708,0.6504065,0.07317073
permute,bioclim_cand[1],91,-0.66231877,0.82564104,0.34358975
permute,bioclim_cand[1],92,-0.924431,0.7036011,0.1800554
permute,bioclim_cand[1],93,-0.9312018,0.7452229,0.20382166
permute,bioclim_cand[1],94,-0.9917975,0.5885714,0.068571426
permute,bioclim_cand[1],95,-0.9689799,0.6439024,0.107317075
permute,bioclim_cand[1],96,-1.0015985,0.6068966,0.062068965
permute,bioclim_cand[1],97,-0.99527985,0.6,0.09166667
permute,bioclim_cand[1],98,-0.97419477,0.6514286,0.15428571
permute,bioclim_cand[1],99,-1.002717,0.5061425,0.1056511
permute,bioclim_cand[1],100,-1.0141152,0.53977275,0.06818182
permute,bioclim_cand[1],101,-1.0056705,0.5683453,0.107913665
permute,bioclim_cand[1],102,-0.661725,0.9115385,0.42307693
permute,bioclim_cand[1],103,-0.64770776,0.84347826,0.42608696
permute,bioclim_cand[1],104,-0.65942174,0.943662,0.35915494
permute,bioclim_cand[1],105,-0.7031807,0.80487806,0.3512195
permute,bioclim_cand[1],106,-0.7314991,0.8787879,0.33333334
permute,bioclim_cand[1],107,-0.60059494,0.77310926,0.5042017
permute,bioclim_cand[1],108,-0.6590507,0.8862974,0.3760933
permute,bioclim_cand[1],109,-0.6378848,0.83524024,0.44622424
permute,bioclim_cand[1],110,-0.80988795,0.82835823,0.30597016
permute,bioclim_cand[1],111,-0.6398842,0.82312924,0.42857143
permute,bioclim_cand[1],112,-0.6807543,0.8637993,0.3655914
permute,bioclim_cand[1],113,-0.8136486,0.872,0.28
permute,bioclim_cand[1],114,-0.8002203,0.856,0.226
permute,bioclim_cand[1],115,-0.815902,0.85106385,0.26595744
permute,bioclim_cand[1],116,-0.9062602,0.7379679,0.22459893
permute,bioclim_cand[1],117,-0.88023466,0.74418604,0.18217054
permute,bioclim_cand[1],118,-0.9056503,0.74666667,0.21666667
permute,bioclim_cand[1],119,-0.8895795,0.7621951,0.19512194
permute,bioclim_cand[1],120,-0.9382876,0.7058824,0.16470589
permute,bioclim_cand[1],121,-0.954766,0.67628205,0.10897436
permute,bioclim_cand[1],122,-0.8078053,0.8424242,0.2969697
permute,bioclim_cand[1],123,-0.89890516,0.789916,0.14285715
permute,bioclim_cand[1],124,-0.9356329,0.75206614,0.12396694
permute,bioclim_cand[1],125,-0.97140205,0.61612904,0.13870968
permute,bioclim_cand[1],126,-0.9616382,0.6666667,0.10569106
permute,bioclim_cand[1],127,-0.824328,0.87058824,0.25882354
permute,bioclim_cand[1],128,-0.66767037,0.9206349,0.2857143
permute,bioclim_cand[1],129,-0.786652,0.84393066,0.27745664
permute,bioclim_cand[1],130,-0.93414927,0.72064775,0.12955466
permute,bioclim_cand[1],131,-0.8051648,0.782,0.246
permute,bioclim_cand[1],132,-0.87156755,0.7692308,0.16923077
permute,bioclim_cand[1],133,-0.7127272,0.8513514,0.41216215
permute,bioclim_cand[1],134,-0.5394636,0.9517685,0.45659164
permute,bioclim_cand[1],135,-0.6022092,0.9391892,0.4481982
permute,bioclim_cand[1],136,-0.5330198,0.942,0.504
permute,bioclim_cand[1],137,-0.3342063,0.9574468,0.7659575
permute,bioclim_cand[1],138,-0.72769034,0.92124104,0.2792363
permute,bioclim_cand[1],139,-0.9566131,0.676,0.148
permute,bioclim_cand[1],140,-0.93685377,0.752,0.134
permute,bioclim_cand[1],141,-0.92755604,0.7258567,0.12772585
permute,bioclim_cand[1],142,-0.98749447,0.61165047,0.07281554
permute,bioclim_cand[1],143,-1.0002376,0.6296296,0.096296296
permute,bioclim_cand[1],144,-0.92185754,0.7723577,0.1300813
permute,bioclim_cand[1],145,-0.954921,0.67391306,0.13043478
permute,bioclim_cand[1],146,-0.9926558,0.6048387,0.09677419
permute,bioclim_cand[1],147,-0.9874635,0.59761906,0.09047619
permute,bioclim_cand[1],148,-0.95434123,0.658,0.152
permute,bioclim_cand[1],149,-0.9894993,0.604,0.106
permute,bioclim_cand[1],150,-0.96182126,0.6594203,0.12560387
median,bioclim_cand[1],0,-0.6661096,0.87635577,0.38611713
median,bioclim_cand[1],1,-0.7646748,0.79148936,0.3531915
median,bioclim_cand[1],2,-0.67943627,0.9206349,0.45238096
median,bioclim_cand[1],3,-0.9024688,0.72008544,0.18589744
median,bioclim_cand[1],4,-0.85025907,0.779661,0.16525424
median,bioclim_cand[1],5,-0.82395047,0.795082,0.18852459
median,bioclim_cand[1],6,-0.8754834,0.7991803,0.13934426
median,bioclim_cand[1],7,-0.8737588,0.8196721,0.20081967
median,bioclim_cand[1],8,-0.83009726,0.7113402,0.19587629
median,bioclim_cand[1],9,-0.8481587,0.68333334,0.2
median,bioclim_cand[1],10,-0.84342074,0.7949791,0.22175732
median,bioclim_cand[1],11,-0.54640716,0.94699645,0.36749116
median,bioclim_cand[1],12,-0.9231088,0.7366255,0.16460906
median,bioclim_cand[1],13,-0.9336936,0.672,0.068
median,bioclim_cand[1],14,-0.9017896,0.792,0.176
median,bioclim_cand[1],15,-0.8853108,0.75418997,0.22905028
median,bioclim_cand[1],16,-0.8550675,0.7181009,0.2908012
median,bioclim_cand[1],17,-0.75887173,0.93782383,0.24870466
median,bioclim_cand[1],18,-0.90499693,0.79310346,0.20689656
median,bioclim_cand[1],19,-0.9133527,0.76939654,0.19827586
median,bioclim_cand[1],20,-0.9028962,0.7817259,0.14720812
median,bioclim_cand[1],21,-0.98282266,0.696,0.128
median,bioclim_cand[1],22,-0.93862325,0.72727275,0.14545454
median,bioclim_cand[1],23,-0.9559619,0.67951316,0.14807302
median,bioclim_cand[1],24,-0.8702322,0.86752135,0.094017096
median,bioclim_cand[1],25,-0.914903,0.75092936,0.15241636
median,bioclim_cand[1],26,-0.98216677,0.7318436,0.11173184
median,bioclim_cand[1],27,-0.8759295,0.8578199,0.12796208
median,bioclim_cand[1],28,-0.81887007,0.8251748,0.24475524
median,bioclim_cand[1],29,-0.64070725,0.9264305,0.35149863
median,bioclim_cand[1],30,-0.7874243,0.836,0.288
median,bioclim_cand[1],31,-0.8004594,0.94,0.16
median,bioclim_cand[1],32,-0.84209913,0.83146065,0.2247191
median,bioclim_cand[1],33,-0.7146819,0.83516484,0.2747253
median,bioclim_cand[1],34,-0.6297082,0.9300699,0.3846154
median,bioclim_cand[1],35,-0.8657153,0.82530123,0.19879518
median,bioclim_cand[1],36,-1.0036503,0.6421053,0.110526316
median,bioclim_cand[1],37,-0.9890001,0.5323741,0.02877698
median,bioclim_cand[1],38,-0.99989074,0.5591182,0.0761523
median,bioclim_cand[1],39,-0.99974704,0.44444445,0.07936508
median,bioclim_cand[1],40,-0.99923414,0.508,0.06
median,bioclim_cand[1],41,-1.0001534,0.49285713,0.071428575
median,bioclim_cand[1],42,-0.9997258,0.50775194,0.0503876
median,bioclim_cand[1],43,-0.90216947,0.7569444,0.1736111
median,bioclim_cand[1],44,-0.888473,0.75,0.19166666
median,bioclim_cand[1],45,-0.9599452,0.6510989,0.1456044
median,bioclim_cand[1],46,-0.96361345,0.7285714,0.07619048
median,bioclim_cand[1],47,-0.9492114,0.7268171,0.05263158
median,bioclim_cand[1],48,-1.0094676,0.5837838,0.048648648
median,bioclim_cand[1],49,-0.9683743,0.5879121,0.20054945
median,bioclim_cand[1],50,-0.95976985,0.6368159,0.17910448
median,bioclim_cand[1],51,-0.9424737,0.6862069,0.17586207
median,bioclim_cand[1],52,-0.9614979,0.72,0.1025
median,bioclim_cand[1],53,-0.983328,0.56198347,0.10743801
median,bioclim_cand[1],54,-0.66861224,0.878,0.39
median,bioclim_cand[1],55,-0.66031873,0.904,0.426
median,bioclim_cand[1],56,-0.7549802,0.838,0.326
median,bioclim_cand[1],57,-0.68082917,0.87,0.386
median,bioclim_cand[1],58,-0.6377695,0.914,0.32
median,bioclim_cand[1],59,-0.73240095,0.88,0.49333334
median,bioclim_cand[1],60,-0.5807015,0.9518072,0.32128513
median,bioclim_cand[1],61,-0.6227239,0.95454544,0.29545453
median,bioclim_cand[1],62,-0.603929,0.9489051,0.30656934
median,bioclim_cand[1],63,-0.58952665,0.9503106,0.35403726
median,bioclim_cand[1],64,-0.7782596,0.74285716,0.34285715
median,bioclim_cand[1],65,-0.6647038,0.975,0.2607143
median,bioclim_cand[1],66,-0.5905834,0.8924051,0.46835443
median,bioclim_cand[1],67,-0.69788444,0.96825397,0.34126985
median,bioclim_cand[1],68,-0.67024845,1.0,0.41129032
median,bioclim_cand[1],69,-0.8029264,0.832,0.322
